contract,option_type,strike,expiry,date,open,high,low,market_price,volume,vwap,transactions,underlying_price,T,moneyness,log_moneyness,lower_bound,upper_bound,violates_bounds,IV
O:AAPL260821C00310000,call,310.0,2026-08-21,2026-05-14,12.53,12.55,11.48,11.77,276,12.0637,64,298.2099914550781,0.27104722792607805,1.0395359273087867,0.038774389824289705,0.0,298.2099914550781,False,0.24904457038145547
O:AAPL260821C00310000,call,310.0,2026-08-21,2026-05-15,11.85,13.9,11.09,12.64,752,13.1285,146,300.2300109863281,0.2683093771389459,1.0325416802323495,0.03202341330205108,0.0,300.2300109863281,False,0.24988821894827642
O:AAPL260821C00310000,call,310.0,2026-08-21,2026-05-18,12.35,12.7,9.85,10.65,362,11.075,181,297.8399963378906,0.2600958247775496,1.0408273026175914,0.040015880210289796,0.0,297.8399963378906,False,0.23905682957058447
O:AAPL260821C00310000,call,310.0,2026-08-21,2026-05-19,9.95,12.0,9.95,11.12,204,10.9297,114,298.9700012207031,0.25735797399041754,1.0368933295456437,0.0362290594874748,0.0,298.9700012207031,False,0.24020534421279816
O:AAPL260821C00310000,call,310.0,2026-08-21,2026-05-20,11.05,12.8,10.8,12.65,2751,12.3743,204,302.25,0.2546201232032854,1.0256410256410255,0.025317807984289786,0.0,302.25,False,0.24221960022441275
O:AAPL260821C00310000,call,310.0,2026-08-21,2026-05-21,12.05,14.05,11.9,13.65,1513,13.1421,358,304.989990234375,0.2518822724161533,1.0164268006362274,0.016293340314020865,0.0,304.989990234375,False,0.23818436343374394
O:AAPL260821C00310000,call,310.0,2026-08-21,2026-05-22,14.0,17.14,14.0,14.92,2359,16.073,354,308.82000732421875,0.24914442162902123,1.0038209722420686,0.00381369086968515,1.8940550734644717,308.82000732421875,False,0.22770911331090013
O:AAPL260821C00310000,call,310.0,2026-08-21,2026-05-26,15.8,17.0,15.0,15.15,1278,15.9471,256,308.3299865722656,0.23819301848049282,1.0054163185562977,0.005401703054004993,1.2695540751201975,308.3299865722656,False,0.2422798900323458
O:AAPL260821C00310000,call,310.0,2026-08-21,2026-05-27,16.05,18.05,15.85,16.8,538,17.0397,147,310.8500061035156,0.23545516769336072,0.9972655425870168,-0.002738202871076795,3.755944339093105,310.8500061035156,False,0.2483751832314074
O:AAPL260821C00310000,call,310.0,2026-08-21,2026-05-28,16.25,17.3,15.85,17.18,313,16.5362,114,312.510009765625,0.2327173169062286,0.9919682260177604,-0.008064202434274737,5.382315050847069,312.510009765625,False,0.24044471903346787
O:AAPL260821C00310000,call,310.0,2026-08-21,2026-05-29,16.9,18.82,15.4,16.8,763,16.3979,186,312.05999755859375,0.2299794661190965,0.9933987131490413,-0.006623171710328661,4.898666209978728,312.05999755859375,False,0.24014461731466522
O:AAPL260821C00310000,call,310.0,2026-08-21,2026-06-01,15.45,16.0,13.25,13.55,1467,14.2976,294,306.30999755859375,0.22176591375770022,1.012046627504218,0.011974644412782601,0.0,306.30999755859375,False,0.24340160112903325
O:AAPL260821C00310000,call,310.0,2026-08-21,2026-06-02,14.25,19.25,14.25,19.15,1275,16.8777,240,315.20001220703125,0.2190280629705681,0.9835024999820884,-0.016635099232422366,7.9040974801822586,315.20001220703125,False,0.25596108971525083
O:AAPL260821C00310000,call,310.0,2026-08-21,2026-06-03,18.35,20.3,15.53,16.2,1277,16.4413,263,310.260009765625,0.216290212183436,0.9991619617177817,-0.0008383896326099553,2.9304399814784574,310.260009765625,False,0.2565270862107475
O:AAPL260821C00310000,call,310.0,2026-08-21,2026-06-04,18.0,18.45,15.95,16.73,531,16.6565,175,311.2300109863281,0.2135523613963039,0.9960479036631781,-0.00395992650674907,3.866782458981163,311.2300109863281,False,0.2582322998762167
O:AAPL260821C00310000,call,310.0,2026-08-21,2026-06-05,17.9,18.8,14.9,14.9,509,16.9803,185,307.3399963378906,0.2108145106091718,1.0086549218904297,0.008617682767504485,0.0,307.3399963378906,False,0.2653157381431788
O:AAPL260821C00310000,call,310.0,2026-08-21,2026-06-08,17.15,20.4,11.23,11.39,1870,15.1799,569,301.5400085449219,0.2026009582477755,1.028055950173583,0.02766959179081342,0.0,301.5400085449219,False,0.2592907765583036
O:AAPL260821C00310000,call,310.0,2026-08-21,2026-06-09,10.8,10.8,6.45,7.1,6556,7.8379,636,290.54998779296875,0.1998631074606434,1.0669420513653243,0.06479666097160862,0.0,290.54998779296875,False,0.26235532510556336
O:AAPL260821C00315000,call,315.0,2026-08-21,2026-05-11,7.35,8.35,7.28,7.86,417,7.8518,90,292.67999267578125,0.2792607802874743,1.076260789540691,0.07349280183446846,0.0,292.67999267578125,False,0.24338657341716363
O:AAPL260821C00315000,call,315.0,2026-08-21,2026-05-12,8.23,8.85,8.23,8.6,185,8.5165,37,294.79998779296875,0.27652292950034224,1.068521075452748,0.06627551991829238,0.0,294.79998779296875,False,0.24482920068902503
O:AAPL260821C00315000,call,315.0,2026-08-21,2026-05-13,8.55,11.26,8.55,10.4,1365,10.0269,146,298.8699951171875,0.2737850787132101,1.0539699707108032,0.052563958926586205,0.0,298.8699951171875,False,0.2505848456633476
O:AAPL260821C00315000,call,315.0,2026-08-21,2026-05-14,10.92,10.92,9.6,10.05,511,10.0244,65,298.2099914550781,0.27104722792607805,1.056302635813767,0.054774731170730714,0.0,298.2099914550781,False,0.2505745115954848
O:AAPL260821C00315000,call,315.0,2026-08-21,2026-05-15,9.86,11.9,9.45,10.49,522,10.9061,103,300.2300109863281,0.2683093771389459,1.0491955783006133,0.048023754648492296,0.0,300.2300109863281,False,0.24587100005930135
O:AAPL260821C00315000,call,315.0,2026-08-21,2026-05-18,10.4,10.4,8.25,8.75,512,8.9553,116,297.8399963378906,0.2600958247775496,1.0576148397565848,0.056016221556730916,0.0,297.8399963378906,False,0.2366496367042923
O:AAPL260821C00315000,call,315.0,2026-08-21,2026-05-19,9.2,10.0,8.45,9.2,162,8.8862,61,298.9700012207031,0.25735797399041754,1.0536174155060571,0.052229400833915744,0.0,298.9700012207031,False,0.23843404058778417
O:AAPL260821C00315000,call,315.0,2026-08-21,2026-05-20,10.25,10.7,9.15,10.5,2475,9.8372,130,302.25,0.2546201232032854,1.0421836228287842,0.04131814933073107,0.0,302.25,False,0.23946246121919537
O:AAPL260821C00315000,call,315.0,2026-08-21,2026-05-21,10.14,11.6,10.05,11.25,503,11.3063,131,304.989990234375,0.2518822724161533,1.0328207812916503,0.03229368166046195,0.0,304.989990234375,False,0.23362412123399623
O:AAPL260821C00315000,call,315.0,2026-08-21,2026-05-22,11.75,14.37,11.75,13.07,712,13.4029,181,308.82000732421875,0.24914442162902123,1.0200116330846827,0.019814032216126383,0.0,308.82000732421875,False,0.23552957655479706
O:AAPL260821C00315000,call,315.0,2026-08-21,2026-05-26,13.9,14.32,12.65,12.65,2200,13.2045,169,308.3299865722656,0.23819301848049282,1.0216327107910768,0.021402044400446237,0.0,308.3299865722656,False,0.2388584176731771
O:AAPL260821C00315000,call,315.0,2026-08-21,2026-05-27,13.41,15.4,13.32,13.95,1045,14.0943,139,310.8500061035156,0.23545516769336072,1.013350470693259,0.013262138475364312,0.0,310.8500061035156,False,0.24131528515427875
O:AAPL260821C00315000,call,315.0,2026-08-21,2026-05-28,13.5,14.68,13.24,14.3,212,14.0387,87,312.510009765625,0.2327173169062286,1.0079677135341758,0.007936138912166352,0.4286425554474249,312.510009765625,False,0.23446979189482317
O:AAPL260821C00315000,call,315.0,2026-08-21,2026-05-29,14.35,16.05,13.0,14.25,1655,13.9998,159,312.05999755859375,0.2299794661190965,1.009421273038542,0.009377169636112438,0.0,312.05999755859375,False,0.23925819485665126
O:AAPL260821C00315000,call,315.0,2026-08-21,2026-06-01,12.75,13.22,11.1,11.4,690,11.9177,159,306.30999755859375,0.22176591375770022,1.0283699602058987,0.027974985759223542,0.0,306.30999755859375,False,0.24382399947597355
O:AAPL260821C00315000,call,315.0,2026-08-21,2026-06-02,11.75,16.4,11.75,16.15,599,14.8657,209,315.20001220703125,0.2190280629705681,0.9993654435301865,-0.0006347578859812942,2.947711758781452,315.20001220703125,False,0.24989164827345398
O:AAPL260821C00315000,call,315.0,2026-08-21,2026-06-03,16.04,17.58,13.1,13.95,931,14.5191,260,310.260009765625,0.216290212183436,1.015277477229359,0.015161951713831246,0.0,310.260009765625,False,0.25887141420521265
O:AAPL260821C00315000,call,315.0,2026-08-21,2026-06-04,15.63,15.63,13.4,14.2,374,13.9883,124,311.2300109863281,0.2135523613963039,1.0121131924319389,0.012040414839691916,0.0,311.2300109863281,False,0.25657625720360866
O:AAPL260821C00315000,call,315.0,2026-08-21,2026-06-05,14.92,16.0,12.55,12.55,875,14.6181,305,307.3399963378906,0.2108145106091718,1.024923549662856,0.024618024113945546,0.0,307.3399963378906,False,0.2631100351136597
O:AAPL260821C00315000,call,315.0,2026-08-21,2026-06-08,12.95,18.0,9.3,9.3,1493,13.9359,531,301.5400085449219,0.2026009582477755,1.0446374977570279,0.04366993313725444,0.0,301.5400085449219,False,0.25577509379316965
O:AAPL260821C00315000,call,315.0,2026-08-21,2026-06-09,8.8,8.85,5.15,5.5,1756,6.2584,302,290.54998779296875,0.1998631074606434,1.0841507941292812,0.08079700231804982,0.0,290.54998779296875,False,0.25650969136137525
O:AAPL260821P00265000,put,265.0,2026-08-21,2026-05-11,5.7,5.97,5.4,5.7,703,5.7859,557,292.67999267578125,0.2792607802874743,0.9054257435818512,-0.09935001100494235,0.0,262.0563074953408,False,0.28687595830628676
O:AAPL260821P00265000,put,265.0,2026-08-21,2026-05-12,5.5,5.5,5.16,5.21,876,5.3678,811,294.79998779296875,0.27652292950034224,0.8989145555396135,-0.10656729292111843,0.0,262.0850079095711,False,0.28677601396535524
O:AAPL260821P00265000,put,265.0,2026-08-21,2026-05-13,4.89,5.1,4.4,4.75,1353,4.746,671,298.8699951171875,0.2737850787132101,0.8866731499630567,-0.12027885391282465,0.0,262.1137114670716,False,0.29521873706838825
O:AAPL260821P00265000,put,265.0,2026-08-21,2026-05-14,4.9,5.16,4.54,4.54,196,4.7268,94,298.2099914550781,0.27104722792607805,0.8886355507639628,-0.11806808166868005,0.0,262.1424181681865,False,0.28844078538567747
O:AAPL260821P00265000,put,265.0,2026-08-21,2026-05-15,4.6,4.75,3.85,4.35,406,4.2239,62,300.2300109863281,0.2683093771389459,0.8826565976179762,-0.1248190581909186,0.0,262.17112801326016,False,0.2937009614048166
O:AAPL260821P00265000,put,265.0,2026-08-21,2026-05-18,4.25,4.75,4.25,4.32,817,4.6538,47,297.8399963378906,0.2600958247775496,0.8897394683666507,-0.11682659128267987,0.0,262.25727641567687,False,0.286533806083643
O:AAPL260821P00265000,put,265.0,2026-08-21,2026-05-19,4.43,4.43,4.04,4.05,145,4.1851,40,298.9700012207031,0.25735797399041754,0.8863765559019211,-0.1206134120054951,0.0,262.28599884002904,False,0.28581368002386753
O:AAPL260821P00265000,put,265.0,2026-08-21,2026-05-20,3.81,3.97,3.65,3.75,143,3.8528,38,302.25,0.2546201232032854,0.8767576509511993,-0.13152466350867992,0.0,262.31472441006196,False,0.29313895079945934
O:AAPL260821P00265000,put,265.0,2026-08-21,2026-05-21,3.8,3.8,3.15,3.15,881,3.3082,606,304.989990234375,0.2518822724161533,0.8688809747374201,-0.14054913117894896,0.0,262.3434531261201,False,0.28840338681356265
O:AAPL260821P00265000,put,265.0,2026-08-21,2026-05-22,2.93,2.93,2.5,2.64,873,2.5724,713,308.82000732421875,0.24914442162902123,0.8581050246585424,-0.15302878062328462,0.0,262.37218498854804,False,0.2886540465968515
O:AAPL260821P00265000,put,265.0,2026-08-21,2026-05-26,2.53,2.62,2.32,2.54,423,2.4474,377,308.3299865722656,0.23819301848049282,0.8594687884432867,-0.15144076843896476,0.0,262.48714390885016,False,0.28927607396049754
O:AAPL260821P00265000,put,265.0,2026-08-21,2026-05-27,2.66,2.66,2.34,2.48,1093,2.4101,591,310.8500061035156,0.23545516769336072,0.852501189630837,-0.1595806743640465,0.0,262.5158915082967,False,0.29851168068786477
O:AAPL260821P00265000,put,265.0,2026-08-21,2026-05-28,2.44,2.45,2.24,2.33,621,2.355,535,312.510009765625,0.2327173169062286,0.8479728383700209,-0.1649066739272445,0.0,262.54464225618113,False,0.3009889043491725
O:AAPL260821P00265000,put,265.0,2026-08-21,2026-05-29,2.38,2.38,2.15,2.26,328,2.2209,252,312.05999755859375,0.2299794661190965,0.8491956741435353,-0.16346564320329843,0.0,262.5733961528483,False,0.29827524558103025
O:AAPL260821P00265000,put,265.0,2026-08-21,2026-06-01,2.67,2.74,2.53,2.59,160,2.6227,45,306.30999755859375,0.22176591375770022,0.8651366331890894,-0.14486782708018725,0.0,262.6596767389949,False,0.2924075767646379
O:AAPL260821P00265000,put,265.0,2026-08-21,2026-06-02,2.45,2.45,2.1,2.16,215,2.2642,42,315.20001220703125,0.2190280629705681,0.8407360080492046,-0.17347757072539213,0.0,262.68844323424184,False,0.31320760009783705
O:AAPL260821P00265000,put,265.0,2026-08-21,2026-06-03,2.1,2.61,2.04,2.56,137,2.4357,27,310.260009765625,0.216290212183436,0.8541223221135876,-0.15768086112557964,0.0,262.7172128799962,False,0.31099849921592043
O:AAPL260821P00265000,put,265.0,2026-08-21,2026-06-04,2.35,2.43,2.24,2.34,46,2.3885,10,311.2300109863281,0.2135523613963039,0.8514603047443297,-0.1608023979997188,0.0,262.745985676603,False,0.3084719818457458
O:AAPL260821P00265000,put,265.0,2026-08-21,2026-06-05,2.08,2.85,2.0,2.82,74,2.4499,29,307.3399963378906,0.2108145106091718,0.8622372719385931,-0.14822478872546527,0.0,262.7747616244073,False,0.3118423966873018
O:AAPL260821P00265000,put,265.0,2026-08-21,2026-06-08,2.55,3.25,2.18,3.22,71,2.5665,28,301.5400085449219,0.2026009582477755,0.8788220219225791,-0.12917287970215632,0.0,262.86110837845655,False,0.30514030559527566
O:AAPL260821P00265000,put,265.0,2026-08-21,2026-06-09,3.6,5.7,3.57,4.7,575,4.8089,166,290.54998779296875,0.1998631074606434,0.9120633664897126,-0.09204581052136114,0.0,262.8898969345024,False,0.29487238455896553
O:AAPL260821P00270000,put,270.0,2026-08-21,2026-05-11,6.73,7.07,6.45,6.75,726,6.7749,593,292.67999267578125,0.2792607802874743,0.9225092481777352,-0.08065787799278985,0.0,267.00076612732835,False,0.2802881185563029
O:AAPL260821P00270000,put,270.0,2026-08-21,2026-05-12,6.5,6.58,6.15,6.16,299,6.3403,233,294.79998779296875,0.27652292950034224,0.915875207530927,-0.08787515990896587,0.0,267.03000805880833,False,0.27959955212681964
O:AAPL260821P00270000,put,270.0,2026-08-21,2026-05-13,5.95,6.15,5.28,5.6,768,5.559,467,298.8699951171875,0.2737850787132101,0.9034028320378313,-0.1015867209006721,0.0,267.0592531928654,False,0.28786380300854353
O:AAPL260821P00270000,put,270.0,2026-08-21,2026-05-14,5.35,6.15,5.35,5.52,316,5.5001,68,298.2099914550781,0.27104722792607805,0.9054022592689432,-0.09937594865652752,0.0,267.0885015298504,False,0.28427201783712325
O:AAPL260821P00270000,put,270.0,2026-08-21,2026-05-15,5.45,5.45,4.61,5.25,1532,4.9638,138,300.2300109863281,0.2683093771389459,0.8993104956862399,-0.10612692517876608,0.0,267.11775307011413,False,0.28868490627934146
O:AAPL260821P00270000,put,270.0,2026-08-21,2026-05-18,5.1,5.65,4.95,5.3,492,5.4582,66,297.8399963378906,0.2600958247775496,0.9065270055056441,-0.09813445827052734,0.0,267.20552691408585,False,0.28267562159971643
O:AAPL260821P00270000,put,270.0,2026-08-21,2026-05-19,4.85,5.3,4.8,5.06,272,5.0887,56,298.9700012207031,0.25735797399041754,0.9031006418623347,-0.10192127899334251,0.0,267.234791270973,False,0.28370286420343865
O:AAPL260821P00270000,put,270.0,2026-08-21,2026-05-20,4.7,4.84,4.4,4.5,575,4.5186,191,302.25,0.2546201232032854,0.8933002481389578,-0.1128325304965273,0.0,267.2640588328933,False,0.28640041111006115
O:AAPL260821P00270000,put,270.0,2026-08-21,2026-05-21,4.46,4.5,3.8,3.8,104,4.0663,46,304.989990234375,0.2518822724161533,0.8852749553928432,-0.12185699816679632,0.0,267.2933296001978,False,0.2814969415928785
O:AAPL260821P00270000,put,270.0,2026-08-21,2026-05-22,3.65,3.65,3.05,3.12,230,3.2371,46,308.82000732421875,0.24914442162902123,0.8742956855011564,-0.1343366476111321,0.0,267.3226035732376,False,0.27943976206666293
