underlying,contract,type,strike,expiration,date,open,high,low,close,volume,vwap,transactions
AAPL,O:AAPL260515C00295000,call,295,2026-05-15,2026-05-11,2.5,2.88,1.62,2.28,21227,2.2645,4100
AAPL,O:AAPL260515C00295000,call,295,2026-05-15,2026-05-12,2.35,3.1,2.15,2.79,40062,2.6871,7302
AAPL,O:AAPL260515C00295000,call,295,2026-05-15,2026-05-13,2.42,6.83,2.21,5.25,27837,4.0474,6311
AAPL,O:AAPL260515C00295000,call,295,2026-05-15,2026-05-14,5.85,6,2.6,4,11896,4.1819,1827
AAPL,O:AAPL260515C00295000,call,295,2026-05-15,2026-05-15,3.44,8.15,2.5,5.25,13238,5.2868,1777
AAPL,O:AAPL260515C00297500,call,297.5,2026-05-15,2026-05-11,1.62,1.9,1.06,1.47,6174,1.4433,1493
AAPL,O:AAPL260515C00297500,call,297.5,2026-05-15,2026-05-12,1.51,2,1.38,1.78,11174,1.7281,2341
AAPL,O:AAPL260515C00297500,call,297.5,2026-05-15,2026-05-13,1.57,4.94,1.33,3.5,36316,2.5518,8722
AAPL,O:AAPL260515C00297500,call,297.5,2026-05-15,2026-05-14,3.95,4.25,1.42,2.31,25335,2.5813,5241
AAPL,O:AAPL260515C00297500,call,297.5,2026-05-15,2026-05-15,2,5.7,1.1,2.85,37388,3.0265,6238
AAPL,O:AAPL260515C00300000,call,300,2026-05-15,2026-05-11,1.35,1.35,0.65,0.91,27213,0.9252,4220
AAPL,O:AAPL260515C00300000,call,300,2026-05-15,2026-05-12,0.9,1.25,0.83,1.05,33626,1.0517,5631
AAPL,O:AAPL260515C00300000,call,300,2026-05-15,2026-05-13,0.83,3.4,0.65,2.18,130335,2.0559,18811
AAPL,O:AAPL260515C00300000,call,300,2026-05-15,2026-05-14,2.41,2.81,0.71,1.17,107045,1.4471,16155
AAPL,O:AAPL260515C00300000,call,300,2026-05-15,2026-05-15,1,3.25,0.16,0.45,197285,1.2514,29742
AAPL,O:AAPL260515C00302500,call,302.5,2026-05-15,2026-05-11,0.89,0.89,0.42,0.58,14676,0.5845,1719
AAPL,O:AAPL260515C00302500,call,302.5,2026-05-15,2026-05-12,0.56,0.75,0.5,0.62,4741,0.6316,1027
AAPL,O:AAPL260515C00302500,call,302.5,2026-05-15,2026-05-13,0.44,2.19,0.39,1.27,27274,1.3498,5368
AAPL,O:AAPL260515C00302500,call,302.5,2026-05-15,2026-05-14,1.41,1.53,0.32,0.53,51761,0.7593,7133
AAPL,O:AAPL260515C00302500,call,302.5,2026-05-15,2026-05-15,0.25,1.28,0.01,0.01,197867,0.5691,27045
AAPL,O:AAPL260515C00305000,call,305,2026-05-15,2026-05-11,0.54,0.54,0.26,0.35,11334,0.3916,1660
AAPL,O:AAPL260515C00305000,call,305,2026-05-15,2026-05-12,0.35,0.45,0.29,0.36,5020,0.3614,975
AAPL,O:AAPL260515C00305000,call,305,2026-05-15,2026-05-13,0.37,1.36,0.2,0.76,34806,0.7957,5896
AAPL,O:AAPL260515C00305000,call,305,2026-05-15,2026-05-14,0.79,0.93,0.15,0.23,38501,0.3784,6054
AAPL,O:AAPL260515C00305000,call,305,2026-05-15,2026-05-15,0.23,0.39,0.01,0.01,120661,0.1438,11574
AAPL,O:AAPL260515C00307500,call,307.5,2026-05-15,2026-05-11,0.4,0.4,0.18,0.21,2273,0.2249,169
AAPL,O:AAPL260515C00307500,call,307.5,2026-05-15,2026-05-12,0.18,0.26,0.16,0.21,4180,0.2135,591
AAPL,O:AAPL260515C00307500,call,307.5,2026-05-15,2026-05-13,0.22,0.82,0.14,0.42,6986,0.4008,1478
AAPL,O:AAPL260515C00307500,call,307.5,2026-05-15,2026-05-14,0.45,0.6,0.07,0.09,8891,0.1796,1474
AAPL,O:AAPL260515C00307500,call,307.5,2026-05-15,2026-05-15,0.02,0.11,0.01,0.01,18620,0.0393,2053
AAPL,O:AAPL260515C00310000,call,310,2026-05-15,2026-05-11,0.25,0.25,0.11,0.13,2916,0.1515,350
AAPL,O:AAPL260515C00310000,call,310,2026-05-15,2026-05-12,0.14,0.16,0.09,0.12,7655,0.1325,474
AAPL,O:AAPL260515C00310000,call,310,2026-05-15,2026-05-13,0.09,0.48,0.09,0.23,23935,0.3452,2531
AAPL,O:AAPL260515C00310000,call,310,2026-05-15,2026-05-14,0.23,0.27,0.02,0.05,16918,0.0918,1754
AAPL,O:AAPL260515C00310000,call,310,2026-05-15,2026-05-15,0.02,0.04,0.01,0.01,11889,0.0143,922
AAPL,O:AAPL260515C00312500,call,312.5,2026-05-15,2026-05-12,0.11,0.11,0.05,0.07,1456,0.0685,98
AAPL,O:AAPL260515C00312500,call,312.5,2026-05-15,2026-05-13,0.07,0.28,0.05,0.16,3450,0.1671,403
AAPL,O:AAPL260515C00312500,call,312.5,2026-05-15,2026-05-14,0.14,0.16,0.01,0.01,2937,0.0517,367
AAPL,O:AAPL260515C00312500,call,312.5,2026-05-15,2026-05-15,0.03,0.03,0.01,0.01,1365,0.0109,140
AAPL,O:AAPL260515C00315000,call,315,2026-05-15,2026-05-11,0.11,0.12,0.05,0.05,4422,0.0644,248
AAPL,O:AAPL260515C00315000,call,315,2026-05-15,2026-05-12,0.06,0.07,0.03,0.05,2122,0.0446,166
AAPL,O:AAPL260515C00315000,call,315,2026-05-15,2026-05-13,0.04,0.16,0.02,0.09,4437,0.0771,500
AAPL,O:AAPL260515C00315000,call,315,2026-05-15,2026-05-14,0.08,0.08,0.01,0.02,9047,0.0212,483
AAPL,O:AAPL260515C00315000,call,315,2026-05-15,2026-05-15,0.02,0.03,0.01,0.03,1182,0.012,113
AAPL,O:AAPL260515C00317500,call,317.5,2026-05-15,2026-05-12,0.04,0.05,0.01,0.02,101,0.0234,22
AAPL,O:AAPL260515C00317500,call,317.5,2026-05-15,2026-05-13,0.01,0.1,0.01,0.04,654,0.0654,90
AAPL,O:AAPL260515C00317500,call,317.5,2026-05-15,2026-05-14,0.05,0.05,0.01,0.02,1337,0.0209,88
AAPL,O:AAPL260515C00317500,call,317.5,2026-05-15,2026-05-15,0.01,0.04,0.01,0.01,114,0.0232,34
AAPL,O:AAPL260515P00262500,put,262.5,2026-05-15,2026-05-11,0.14,0.14,0.08,0.09,239,0.0935,37
AAPL,O:AAPL260515P00262500,put,262.5,2026-05-15,2026-05-12,0.07,0.07,0.04,0.05,157,0.057,30
AAPL,O:AAPL260515P00262500,put,262.5,2026-05-15,2026-05-13,0.02,0.08,0.02,0.02,1063,0.0301,48
AAPL,O:AAPL260515P00262500,put,262.5,2026-05-15,2026-05-14,0.03,0.06,0.01,0.03,44,0.0246,40
AAPL,O:AAPL260515P00262500,put,262.5,2026-05-15,2026-05-15,0.01,0.01,0.01,0.01,12,0.01,12
AAPL,O:AAPL260515P00265000,put,265,2026-05-15,2026-05-11,0.16,0.18,0.08,0.09,445,0.1171,100
AAPL,O:AAPL260515P00265000,put,265,2026-05-15,2026-05-12,0.11,0.13,0.04,0.06,370,0.0697,58
AAPL,O:AAPL260515P00265000,put,265,2026-05-15,2026-05-13,0.04,0.05,0.02,0.04,244,0.0358,42
AAPL,O:AAPL260515P00265000,put,265,2026-05-15,2026-05-14,0.03,0.08,0.01,0.02,275,0.0235,80
AAPL,O:AAPL260515P00265000,put,265,2026-05-15,2026-05-15,0.05,0.05,0.01,0.01,102,0.012,79
AAPL,O:AAPL260515P00267500,put,267.5,2026-05-15,2026-05-11,0.16,0.2,0.1,0.12,1442,0.1406,108
AAPL,O:AAPL260515P00267500,put,267.5,2026-05-15,2026-05-12,0.08,0.09,0.06,0.06,352,0.063,45
AAPL,O:AAPL260515P00267500,put,267.5,2026-05-15,2026-05-13,0.05,0.05,0.03,0.04,2323,0.0391,76
AAPL,O:AAPL260515P00267500,put,267.5,2026-05-15,2026-05-14,0.08,0.08,0.02,0.02,99,0.0301,50
AAPL,O:AAPL260515P00267500,put,267.5,2026-05-15,2026-05-15,0.01,0.01,0.01,0.01,313,0.01,45
AAPL,O:AAPL260515P00270000,put,270,2026-05-15,2026-05-11,0.2,0.24,0.12,0.14,970,0.1659,225
AAPL,O:AAPL260515P00270000,put,270,2026-05-15,2026-05-12,0.13,0.13,0.06,0.06,811,0.0754,142
AAPL,O:AAPL260515P00270000,put,270,2026-05-15,2026-05-13,0.05,0.06,0.03,0.04,1059,0.0483,146
AAPL,O:AAPL260515P00270000,put,270,2026-05-15,2026-05-14,0.02,0.06,0.01,0.03,1383,0.0305,152
AAPL,O:AAPL260515P00270000,put,270,2026-05-15,2026-05-15,0.01,0.04,0.01,0.01,489,0.0119,104
AAPL,O:AAPL260515P00272500,put,272.5,2026-05-15,2026-05-11,0.24,0.29,0.15,0.18,1582,0.2415,148
AAPL,O:AAPL260515P00272500,put,272.5,2026-05-15,2026-05-12,0.16,0.16,0.07,0.07,292,0.0928,63
AAPL,O:AAPL260515P00272500,put,272.5,2026-05-15,2026-05-13,0.06,0.08,0.03,0.05,1477,0.0564,113
AAPL,O:AAPL260515P00272500,put,272.5,2026-05-15,2026-05-14,0.07,0.08,0.01,0.02,360,0.0269,82
AAPL,O:AAPL260515P00272500,put,272.5,2026-05-15,2026-05-15,0.04,0.04,0.01,0.01,231,0.0103,88
AAPL,O:AAPL260515P00275000,put,275,2026-05-15,2026-05-11,0.18,0.37,0.18,0.22,1934,0.2912,279
AAPL,O:AAPL260515P00275000,put,275,2026-05-15,2026-05-12,0.19,0.19,0.07,0.07,1764,0.1328,154
AAPL,O:AAPL260515P00275000,put,275,2026-05-15,2026-05-13,0.07,0.1,0.03,0.05,526,0.0607,101
AAPL,O:AAPL260515P00275000,put,275,2026-05-15,2026-05-14,0.05,0.09,0.02,0.03,786,0.0357,136
AAPL,O:AAPL260515P00275000,put,275,2026-05-15,2026-05-15,0.03,0.04,0.01,0.01,1637,0.0138,294
AAPL,O:AAPL260515P00277500,put,277.5,2026-05-15,2026-05-11,0.41,0.5,0.26,0.27,2074,0.3711,314
AAPL,O:AAPL260515P00277500,put,277.5,2026-05-15,2026-05-12,0.24,0.24,0.11,0.13,161,0.1712,63
AAPL,O:AAPL260515P00277500,put,277.5,2026-05-15,2026-05-13,0.13,0.13,0.06,0.07,571,0.0688,104
AAPL,O:AAPL260515P00277500,put,277.5,2026-05-15,2026-05-14,0.1,0.1,0.02,0.03,635,0.0441,125
AAPL,O:AAPL260515P00277500,put,277.5,2026-05-15,2026-05-15,0.02,0.04,0.01,0.01,905,0.0126,112
AAPL,O:AAPL260515P00280000,put,280,2026-05-15,2026-05-11,0.54,0.72,0.33,0.38,4752,0.471,803
AAPL,O:AAPL260515P00280000,put,280,2026-05-15,2026-05-12,0.32,0.35,0.16,0.16,3090,0.2297,393
AAPL,O:AAPL260515P00280000,put,280,2026-05-15,2026-05-13,0.17,0.2,0.06,0.07,5802,0.1056,382
AAPL,O:AAPL260515P00280000,put,280,2026-05-15,2026-05-14,0.05,0.12,0.03,0.04,1541,0.0584,209
AAPL,O:AAPL260515P00280000,put,280,2026-05-15,2026-05-15,0.02,0.05,0.01,0.01,1658,0.0129,194
AAPL,O:AAPL260515P00282500,put,282.5,2026-05-15,2026-05-11,0.76,1.02,0.48,0.57,3135,0.5949,475
AAPL,O:AAPL260515P00282500,put,282.5,2026-05-15,2026-05-12,0.44,0.54,0.23,0.26,4474,0.3734,332
AAPL,O:AAPL260515P00282500,put,282.5,2026-05-15,2026-05-13,0.22,0.22,0.08,0.1,966,0.1464,225
AAPL,O:AAPL260515P00282500,put,282.5,2026-05-15,2026-05-14,0.1,0.2,0.04,0.06,2979,0.0989,297
AAPL,O:AAPL260515P00282500,put,282.5,2026-05-15,2026-05-15,0.06,0.06,0.01,0.01,965,0.0221,144
AAPL,O:AAPL260515P00285000,put,285,2026-05-15,2026-05-11,0.98,1.54,0.73,0.88,10162,1.0563,1175
AAPL,O:AAPL260515P00285000,put,285,2026-05-15,2026-05-12,0.73,0.82,0.37,0.4,7149,0.5685,795
AAPL,O:AAPL260515P00285000,put,285,2026-05-15,2026-05-13,0.44,0.53,0.12,0.14,2816,0.2095,593
AAPL,O:AAPL260515P00285000,put,285,2026-05-15,2026-05-14,0.1,0.22,0.05,0.07,3047,0.0901,473
AAPL,O:AAPL260515P00285000,put,285,2026-05-15,2026-05-15,0.05,0.07,0.01,0.01,8644,0.0194,434
AAPL,O:AAPL260515P00287500,put,287.5,2026-05-15,2026-05-11,1.64,2.22,1.16,1.34,4189,1.7462,691
AAPL,O:AAPL260515P00287500,put,287.5,2026-05-15,2026-05-12,1.15,1.28,0.65,0.66,3407,0.9176,628
AAPL,O:AAPL260515P00287500,put,287.5,2026-05-15,2026-05-13,0.81,0.82,0.18,0.2,3529,0.3547,705
AAPL,O:AAPL260515P00287500,put,287.5,2026-05-15,2026-05-14,0.13,0.36,0.08,0.1,2172,0.1564,607
AAPL,O:AAPL260515P00287500,put,287.5,2026-05-15,2026-05-15,0.09,0.11,0.01,0.01,13383,0.0232,571
AAPL,O:AAPL260515P00290000,put,290,2026-05-15,2026-05-11,3.16,3.25,1.72,2.06,7355,2.5011,1314
AAPL,O:AAPL260515P00290000,put,290,2026-05-15,2026-05-12,1.8,2,1.06,1.13,6737,1.4931,1306
AAPL,O:AAPL260515P00290000,put,290,2026-05-15,2026-05-13,1.13,1.17,0.28,0.35,8620,0.5742,1449
AAPL,O:AAPL260515P00290000,put,290,2026-05-15,2026-05-14,0.22,0.64,0.11,0.16,11935,0.3012,2070
AAPL,O:AAPL260515P00290000,put,290,2026-05-15,2026-05-15,0.14,0.18,0.01,0.01,15768,0.0421,1261
AAPL,O:AAPL260515P00292500,put,292.5,2026-05-15,2026-05-11,3.55,4.55,2.65,3.2,3070,3.429,956
AAPL,O:AAPL260515P00292500,put,292.5,2026-05-15,2026-05-12,2.7,3.05,1.73,1.85,10532,2.3256,1994
AAPL,O:AAPL260515P00292500,put,292.5,2026-05-15,2026-05-13,1.9,2.06,0.47,0.56,9658,0.9752,1848
AAPL,O:AAPL260515P00292500,put,292.5,2026-05-15,2026-05-14,0.54,1.15,0.23,0.33,14686,0.5739,3437
AAPL,O:AAPL260515P00292500,put,292.5,2026-05-15,2026-05-15,0.32,0.44,0.01,0.01,15346,0.108,2008
AAPL,O:AAPL260515P00295000,put,295,2026-05-15,2026-05-11,4.65,6.15,3.9,4.65,990,4.871,187
AAPL,O:AAPL260515P00295000,put,295,2026-05-15,2026-05-12,4,4.41,2.75,2.93,3779,3.4448,1125
AAPL,O:AAPL260515P00295000,put,295,2026-05-15,2026-05-13,3.3,3.35,0.79,1,29460,1.7194,5132
AAPL,O:AAPL260515P00295000,put,295,2026-05-15,2026-05-14,0.77,2.03,0.55,0.72,30450,1.0615,6458
AAPL,O:AAPL260515P00295000,put,295,2026-05-15,2026-05-15,0.71,1.09,0.01,0.03,45644,0.2968,5337
AAPL,O:AAPL260515P00297500,put,297.5,2026-05-15,2026-05-11,7.3,8.05,5.65,6.05,479,6.0002,33
AAPL,O:AAPL260515P00297500,put,297.5,2026-05-15,2026-05-12,5.79,6.12,4.5,4.52,409,4.998,87
AAPL,O:AAPL260515P00297500,put,297.5,2026-05-15,2026-05-13,4.35,4.5,1.4,1.9,12164,2.106,1756
AAPL,O:AAPL260515P00297500,put,297.5,2026-05-15,2026-05-14,1.37,3.35,1.18,1.53,20762,1.8706,5010
AAPL,O:AAPL260515P00297500,put,297.5,2026-05-15,2026-05-15,1.51,2.18,0.01,0.01,39722,0.3489,6171
AAPL,O:AAPL260515P00300000,put,300,2026-05-15,2026-05-11,8.44,10.1,7.5,8.2,2213,8.3885,199
AAPL,O:AAPL260515P00300000,put,300,2026-05-15,2026-05-12,7.42,8.06,5.9,6.2,476,6.7306,92
AAPL,O:AAPL260515P00300000,put,300,2026-05-15,2026-05-13,6.28,6.28,2.31,2.96,6773,3.0836,1125
AAPL,O:AAPL260515P00300000,put,300,2026-05-15,2026-05-14,2.3,5.05,2.3,2.94,18700,3.1609,4757
AAPL,O:AAPL260515P00300000,put,300,2026-05-15,2026-05-15,2.92,3.95,0.05,0.18,120957,0.4385,12127
AAPL,O:AAPL260515P00302500,put,302.5,2026-05-15,2026-05-11,11,12.65,10.59,10.59,6,11.7317,6
AAPL,O:AAPL260515P00302500,put,302.5,2026-05-15,2026-05-12,10.08,10.25,8.3,8.45,90,8.9811,37
AAPL,O:AAPL260515P00302500,put,302.5,2026-05-15,2026-05-13,7.5,7.71,3.65,4.5,329,4.534,94
AAPL,O:AAPL260515P00302500,put,302.5,2026-05-15,2026-05-14,4,7,4,4.85,4075,4.7597,193
AAPL,O:AAPL260515P00302500,put,302.5,2026-05-15,2026-05-15,5.95,5.95,0.44,2.19,32765,1.1547,4195
AAPL,O:AAPL260515P00305000,put,305,2026-05-15,2026-05-11,13.1,13.85,12.5,12.5,505,12.7912,39
AAPL,O:AAPL260515P00305000,put,305,2026-05-15,2026-05-12,12.09,12.52,10.65,11.5,95,11.122,23
AAPL,O:AAPL260515P00305000,put,305,2026-05-15,2026-05-13,9,10.07,5.4,6.6,1672,6.5557,100
AAPL,O:AAPL260515P00305000,put,305,2026-05-15,2026-05-14,6.45,9.4,5.97,6.88,1215,6.6646,148
AAPL,O:AAPL260515P00305000,put,305,2026-05-15,2026-05-15,7.98,8.35,1.95,4.61,4770,3.0997,409
AAPL,O:AAPL260515P00307500,put,307.5,2026-05-15,2026-05-12,13.18,13.67,13.18,13.45,49,13.4537,8
AAPL,O:AAPL260515P00307500,put,307.5,2026-05-15,2026-05-13,10.25,10.81,7.95,8.8,6,9.1333,6
AAPL,O:AAPL260515P00307500,put,307.5,2026-05-15,2026-05-14,8.99,10.2,8.83,10.2,3,9.34,3
AAPL,O:AAPL260515P00307500,put,307.5,2026-05-15,2026-05-15,8.35,8.35,4.84,6.39,128,5.7332,64
AAPL,O:AAPL260515P00310000,put,310,2026-05-15,2026-05-11,17.55,19.5,16.4,16.93,14,17.565,5
AAPL,O:AAPL260515P00310000,put,310,2026-05-15,2026-05-12,16.49,16.49,15.59,15.89,12,15.8292,4
AAPL,O:AAPL260515P00310000,put,310,2026-05-15,2026-05-13,13.63,14.01,10.79,11.1,30,12.6217,9
AAPL,O:AAPL260515P00310000,put,310,2026-05-15,2026-05-14,11.5,11.5,11.5,11.5,1,11.5,1
AAPL,O:AAPL260515P00310000,put,310,2026-05-15,2026-05-15,12.33,12.59,6.93,9.54,294,8.3949,137
AAPL,O:AAPL260515P00312500,put,312.5,2026-05-15,2026-05-12,19.21,19.21,19.21,19.21,1,19.21,1
AAPL,O:AAPL260515P00312500,put,312.5,2026-05-15,2026-05-13,15.33,16.8,13.5,13.5,12,15.5558,6
AAPL,O:AAPL260515P00312500,put,312.5,2026-05-15,2026-05-15,12.69,12.69,9.46,11.33,155,10.5294,155
AAPL,O:AAPL260515P00315000,put,315,2026-05-15,2026-05-13,17.72,17.81,17.72,17.81,2,17.765,2
AAPL,O:AAPL260515P00315000,put,315,2026-05-15,2026-05-15,12.62,13.96,12.39,13.96,36,13.2817,36
AAPL,O:AAPL260515P00317500,put,317.5,2026-05-15,2026-05-13,18.31,18.44,18.31,18.44,10,18.383,3
AAPL,O:AAPL260515P00317500,put,317.5,2026-05-15,2026-05-15,18.18,18.4,15.09,17.36,168,16.5898,158
AAPL,O:AAPL260518C00262500,call,262.5,2026-05-18,2026-05-18,35.64,35.64,32.98,34.25,74,33.6269,74
AAPL,O:AAPL260518C00265000,call,265,2026-05-18,2026-05-11,28.09,28.09,28.09,28.09,1,28.09,1
AAPL,O:AAPL260518C00265000,call,265,2026-05-18,2026-05-13,30.95,30.95,30.95,30.95,1,30.95,1
AAPL,O:AAPL260518C00265000,call,265,2026-05-18,2026-05-18,33.14,33.15,30.48,31.85,276,30.9344,218
AAPL,O:AAPL260518C00267500,call,267.5,2026-05-18,2026-05-15,32.98,33.15,32.98,33.15,2,33.065,2
AAPL,O:AAPL260518C00267500,call,267.5,2026-05-18,2026-05-18,30.72,30.72,28.02,29.62,80,28.8349,77
AAPL,O:AAPL260518C00270000,call,270,2026-05-18,2026-05-11,21.42,22.5,21.15,22.5,4,21.555,4
AAPL,O:AAPL260518C00270000,call,270,2026-05-18,2026-05-15,26.61,31.9,26.61,30.67,5,29.55,5
AAPL,O:AAPL260518C00270000,call,270,2026-05-18,2026-05-18,28.19,28.19,25.54,26.72,74,26.1015,73
AAPL,O:AAPL260518C00272500,call,272.5,2026-05-18,2026-05-11,20.59,20.59,20.59,20.59,1,20.59,1
AAPL,O:AAPL260518C00272500,call,272.5,2026-05-18,2026-05-15,29.52,29.52,29.14,29.14,2,29.33,2
AAPL,O:AAPL260518C00272500,call,272.5,2026-05-18,2026-05-18,25.57,25.57,22.97,23.46,74,23.4976,74
AAPL,O:AAPL260518C00275000,call,275,2026-05-18,2026-05-11,17.86,18,17.21,18,5,17.628,3
AAPL,O:AAPL260518C00275000,call,275,2026-05-18,2026-05-12,19.65,19.7,19.65,19.7,3,19.6833,3
AAPL,O:AAPL260518C00275000,call,275,2026-05-18,2026-05-13,22.17,24.93,22.17,24.93,10,23.174,6
AAPL,O:AAPL260518C00275000,call,275,2026-05-18,2026-05-15,22.12,27.24,22.12,26.65,70,25.2391,6
AAPL,O:AAPL260518C00275000,call,275,2026-05-18,2026-05-18,24.4,24.4,20.54,21.57,96,21.2882,85
AAPL,O:AAPL260518C00277500,call,277.5,2026-05-18,2026-05-11,15.63,15.63,15.63,15.63,1,15.63,1
AAPL,O:AAPL260518C00277500,call,277.5,2026-05-18,2026-05-12,15.92,15.92,15.92,15.92,1,15.92,1
AAPL,O:AAPL260518C00277500,call,277.5,2026-05-18,2026-05-14,20.91,22,20.47,21.68,7,21.2714,7
AAPL,O:AAPL260518C00277500,call,277.5,2026-05-18,2026-05-15,24.71,24.71,22.72,23.03,25,23.0216,14
AAPL,O:AAPL260518C00277500,call,277.5,2026-05-18,2026-05-18,18.38,19.87,17.83,19.87,49,18.4971,47
AAPL,O:AAPL260518C00280000,call,280,2026-05-18,2026-05-11,13.35,14.5,11.68,13.38,16,13.1763,8
AAPL,O:AAPL260518C00280000,call,280,2026-05-18,2026-05-12,13.9,15.15,13.9,15.15,62,14.4323,8
AAPL,O:AAPL260518C00280000,call,280,2026-05-18,2026-05-13,16.55,16.55,15.85,16.43,3,16.2767,3
AAPL,O:AAPL260518C00280000,call,280,2026-05-18,2026-05-14,17.87,19.3,16.52,18.64,9,18.3933,9
AAPL,O:AAPL260518C00280000,call,280,2026-05-18,2026-05-15,17.29,22.43,17.29,20.5,74,20.8607,24
AAPL,O:AAPL260518C00280000,call,280,2026-05-18,2026-05-18,18.2,18.2,15.35,17.08,59,16.4205,35
AAPL,O:AAPL260518C00282500,call,282.5,2026-05-18,2026-05-11,10,11.71,9.78,10.25,21,10.4776,14
AAPL,O:AAPL260518C00282500,call,282.5,2026-05-18,2026-05-12,11.5,13.15,11.37,12.8,59,12.6469,57
AAPL,O:AAPL260518C00282500,call,282.5,2026-05-18,2026-05-13,13.05,17.04,13.05,17.04,6,15.395,4
AAPL,O:AAPL260518C00282500,call,282.5,2026-05-18,2026-05-14,16.27,16.73,15.43,16.05,52,15.7558,9
AAPL,O:AAPL260518C00282500,call,282.5,2026-05-18,2026-05-15,15.9,19,15.9,16.92,12,17.21,7
AAPL,O:AAPL260518C00282500,call,282.5,2026-05-18,2026-05-18,16.72,16.72,12.92,13.48,68,15.1531,34
AAPL,O:AAPL260518C00285000,call,285,2026-05-18,2026-05-11,8.11,9.52,7.65,9.03,43,9.0193,25
AAPL,O:AAPL260518C00285000,call,285,2026-05-18,2026-05-12,9.03,11,9.03,10.85,387,9.4722,40
AAPL,O:AAPL260518C00285000,call,285,2026-05-18,2026-05-13,12.3,15.75,11.05,14.5,47,13.8979,30
AAPL,O:AAPL260518C00285000,call,285,2026-05-18,2026-05-14,13.51,14.22,12.54,13.61,23,13.577,6
AAPL,O:AAPL260518C00285000,call,285,2026-05-18,2026-05-15,13.15,17.17,13.15,15.59,312,16.5259,13
AAPL,O:AAPL260518C00285000,call,285,2026-05-18,2026-05-18,12.85,14.04,10.4,12.56,83,11.9578,47
AAPL,O:AAPL260518C00287500,call,287.5,2026-05-18,2026-05-11,7.45,7.45,6,7.21,65,7.0403,34
AAPL,O:AAPL260518C00287500,call,287.5,2026-05-18,2026-05-12,7.52,8.63,7.52,8.5,68,8.1315,25
AAPL,O:AAPL260518C00287500,call,287.5,2026-05-18,2026-05-13,8.02,13.5,8.02,12.4,33,11.0209,21
AAPL,O:AAPL260518C00287500,call,287.5,2026-05-18,2026-05-14,12.95,12.95,9.67,11,56,10.8475,16
AAPL,O:AAPL260518C00287500,call,287.5,2026-05-18,2026-05-15,10.34,15.14,10.15,14.35,56,12.0336,24
AAPL,O:AAPL260518C00287500,call,287.5,2026-05-18,2026-05-18,11.97,11.97,7.9,8.7,30,9.131,11
AAPL,O:AAPL260518C00290000,call,290,2026-05-18,2026-05-11,5.35,6.15,4.15,5.35,522,5.0827,195
AAPL,O:AAPL260518C00290000,call,290,2026-05-18,2026-05-12,5.45,6.75,5.35,6.48,777,5.8954,195
AAPL,O:AAPL260518C00290000,call,290,2026-05-18,2026-05-13,5.8,11.25,5.8,9.81,224,8.8039,85
AAPL,O:AAPL260518C00290000,call,290,2026-05-18,2026-05-14,10.43,10.43,7.31,8.55,101,8.7789,41
AAPL,O:AAPL260518C00290000,call,290,2026-05-18,2026-05-15,7.84,12.98,7.3,10.44,668,11.1869,116
AAPL,O:AAPL260518C00290000,call,290,2026-05-18,2026-05-18,10,10,5.25,7.14,601,6.2828,80
AAPL,O:AAPL260518C00292500,call,292.5,2026-05-18,2026-05-11,3.95,4.6,2.99,3.9,1196,3.6565,296
AAPL,O:AAPL260518C00292500,call,292.5,2026-05-18,2026-05-12,4.28,5,3.9,4.76,559,4.5281,225
AAPL,O:AAPL260518C00292500,call,292.5,2026-05-18,2026-05-13,4.25,9.3,4.15,7.9,656,7.2776,188
AAPL,O:AAPL260518C00292500,call,292.5,2026-05-18,2026-05-14,8.17,8.45,5.85,6.37,188,6.9038,57
AAPL,O:AAPL260518C00292500,call,292.5,2026-05-18,2026-05-15,6.3,10.58,5.15,8.01,4440,6.3251,753
AAPL,O:AAPL260518C00292500,call,292.5,2026-05-18,2026-05-18,9.26,9.26,2.58,4.81,493,3.8537,137
AAPL,O:AAPL260518C00295000,call,295,2026-05-18,2026-05-11,2.76,3.3,2.1,2.8,2032,2.6751,380
AAPL,O:AAPL260518C00295000,call,295,2026-05-18,2026-05-12,2.98,3.62,2.68,3.39,4804,3.2275,793
AAPL,O:AAPL260518C00295000,call,295,2026-05-18,2026-05-13,3.02,7.22,2.78,5.7,3646,4.4773,915
AAPL,O:AAPL260518C00295000,call,295,2026-05-18,2026-05-14,6.28,6.28,3.2,4.6,796,4.8457,200
AAPL,O:AAPL260518C00295000,call,295,2026-05-18,2026-05-15,4.45,8.33,3.4,5.64,1114,5.631,387
AAPL,O:AAPL260518C00295000,call,295,2026-05-18,2026-05-18,5.32,5.45,0.75,2.8,17860,1.6001,2361
AAPL,O:AAPL260518C00297500,call,297.5,2026-05-18,2026-05-11,2.19,2.31,1.48,1.89,396,1.7943,152
AAPL,O:AAPL260518C00297500,call,297.5,2026-05-18,2026-05-12,1.9,2.5,1.85,2.24,2075,2.2085,454
AAPL,O:AAPL260518C00297500,call,297.5,2026-05-18,2026-05-13,1.81,5.26,1.81,4.15,6138,3.3403,1015
AAPL,O:AAPL260518C00297500,call,297.5,2026-05-18,2026-05-14,4.25,4.3,1.82,2.96,5820,3.3561,1393
AAPL,O:AAPL260518C00297500,call,297.5,2026-05-18,2026-05-15,2.89,6.06,2.1,3.62,5771,3.6909,1305
